atm_id,transaction_date,daily_transactions,avg_withdrawal_amount,daily_cash_dispensed,cash_balance_eod,was_replenished
ATM035,2024-12-29,128,70.23,8990.77,37928.38,False
ATM035,2024-12-30,109,68.29,7416.42,30511.96,False
ATM035,2024-12-31,111,67.21,7481.67,72518.33,True
ATM036,2024-01-01,178,86.45,15372.52,104627.48,False
ATM036,2024-01-02,161,94.58,15248.18,89379.3,False
ATM036,2024-01-03,173,95.14,16444.9,103555.1,True
ATM036,2024-01-04,184,89.05,16380.51,87174.59,False
ATM036,2024-01-05,259,89.36,23157.85,64016.74,False
ATM036,2024-01-06,235,92.21,21687.94,42328.8,False
ATM036,2024-01-07,204,86.04,17553.74,102446.26,True
ATM036,2024-01-08,163,89.43,14593.57,87852.68,False
ATM036,2024-01-09,161,90.06,14529.3,73323.39,False
ATM036,2024-01-10,189,86.52,16310.18,57013.2,False
ATM036,2024-01-11,184,87.63,16158.91,103841.09,True
ATM036,2024-01-12,276,88.48,24437.89,79403.2,False
ATM036,2024-01-13,258,92.83,23915.31,55487.88,False
ATM036,2024-01-14,208,93.98,19578.06,35909.82,False
ATM036,2024-01-15,148,91.3,13479.14,106520.86,True
ATM036,2024-01-16,165,89.86,14794.38,91726.49,False
ATM036,2024-01-17,159,93.47,14888.93,76837.56,False
ATM036,2024-01-18,190,92.42,17563.51,59274.05,False
ATM036,2024-01-19,236,96.13,22707.31,97292.69,True
ATM036,2024-01-20,278,85.64,23820.43,73472.26,False
ATM036,2024-01-21,194,90.16,17515.89,55956.38,False
ATM036,2024-01-22,187,88.62,16566.52,39389.86,False
ATM036,2024-01-23,175,86.01,15025.14,104974.86,True
ATM036,2024-01-24,177,90.18,15985.11,88989.75,False
ATM036,2024-01-25,167,95.76,16014.32,72975.43,False
ATM036,2024-01-26,277,87.19,24121.33,48854.11,False
ATM036,2024-01-27,250,97.39,24311.02,95688.98,True
ATM036,2024-01-28,222,92.49,20495.24,75193.75,False
ATM036,2024-01-29,142,93.6,13288.08,61905.66,False
ATM036,2024-01-30,148,93.57,13885.93,48019.74,False
ATM036,2024-01-31,154,91.32,14088.68,105911.32,True
ATM036,2024-02-01,146,89.02,13013.41,92897.91,False
ATM036,2024-02-02,225,86.44,19480.91,73417.0,False
ATM036,2024-02-03,276,87.23,24102.96,49314.03,False
ATM036,2024-02-04,150,91.69,13784.34,106215.66,True
ATM036,2024-02-05,155,89.13,13794.57,92421.09,False
ATM036,2024-02-06,128,87.51,11223.55,81197.53,False
ATM036,2024-02-07,127,90.83,11490.67,69706.86,False
ATM036,2024-02-08,149,91.15,13543.43,106456.57,True
ATM036,2024-02-09,207,92.23,19133.15,87323.43,False
ATM036,2024-02-10,225,88.01,19837.41,67486.02,False
ATM036,2024-02-11,167,89.85,15033.7,52452.32,False
ATM036,2024-02-12,146,88.08,12826.92,107173.08,True
ATM036,2024-02-13,146,86.82,12653.99,94519.09,False
ATM036,2024-02-14,129,93.05,11974.86,82544.23,False
ATM036,2024-02-15,206,92.84,19112.04,63432.18,False
ATM036,2024-02-16,300,85.72,25686.22,94313.78,True
ATM036,2024-02-17,309,90.32,27949.67,66364.1,False
ATM036,2024-02-18,254,93.49,23786.92,96213.08,True
ATM036,2024-02-19,226,92.33,20852.02,75361.06,False
ATM036,2024-02-20,198,87.73,17348.44,102651.56,True
ATM036,2024-02-21,211,93.84,19835.88,82815.68,False
ATM036,2024-02-22,206,93.49,19246.53,100753.47,True
ATM036,2024-02-23,272,91.05,24783.25,75970.22,False
ATM036,2024-02-24,344,89.45,30806.0,89194.0,True
ATM036,2024-02-25,258,87.69,22652.11,66541.89,False
ATM036,2024-02-26,219,90.16,19762.28,100237.72,True
ATM036,2024-02-27,208,94.29,19632.76,80604.96,False
ATM036,2024-02-28,216,87.79,18939.15,101060.85,True
ATM036,2024-02-29,202,94.59,19103.24,81957.61,False
ATM036,2024-03-01,342,92.4,31643.03,88356.97,True
ATM036,2024-03-02,338,92.2,31160.95,57196.02,False
ATM036,2024-03-03,280,88.33,24763.65,95236.35,True
ATM036,2024-03-04,221,87.01,19194.72,76041.63,False
ATM036,2024-03-05,194,94.17,18223.16,101776.84,True
ATM036,2024-03-06,224,90.36,20243.73,81533.1,False
ATM036,2024-03-07,194,88.23,17132.62,102867.38,True
ATM036,2024-03-08,319,89.42,28552.95,74314.43,False
ATM036,2024-03-09,343,90.65,31101.93,88898.07,True
ATM036,2024-03-10,242,89.98,21773.78,67124.29,False
ATM036,2024-03-11,215,88.1,18955.4,101044.6,True
ATM036,2024-03-12,236,88.71,20925.56,80119.04,False
ATM036,2024-03-13,169,94.81,16031.45,103968.55,True
ATM036,2024-03-14,211,92.43,19497.21,84471.34,False
ATM036,2024-03-15,295,91.54,27029.52,92970.48,True
ATM036,2024-03-16,219,92.7,20346.22,72624.26,False
ATM036,2024-03-17,166,88.23,14649.33,57974.93,False
ATM036,2024-03-18,144,88.97,12830.57,45144.36,False
ATM036,2024-03-19,120,88.38,10569.53,109430.47,True
ATM036,2024-03-20,177,85.08,15096.31,94334.16,False
ATM036,2024-03-21,155,89.34,13841.54,80492.62,False
ATM036,2024-03-22,244,87.0,21209.11,59283.51,False
ATM036,2024-03-23,224,91.85,20560.19,99439.81,True
ATM036,2024-03-24,167,87.93,14684.66,84755.15,False
ATM036,2024-03-25,141,89.16,12582.23,72172.92,False
ATM036,2024-03-26,128,92.51,11836.12,60336.8,False
ATM036,2024-03-27,139,91.49,12703.06,107296.94,True
ATM036,2024-03-28,150,92.59,13928.28,93368.66,False
ATM036,2024-03-29,229,89.23,20433.58,72935.08,False
ATM036,2024-03-30,250,86.5,21620.21,51314.87,False
ATM036,2024-03-31,134,94.93,12700.48,107299.52,True
ATM036,2024-04-01,163,90.68,14773.36,92526.16,False
ATM036,2024-04-02,154,86.57,13324.09,79202.06,False
ATM036,2024-04-03,154,91.74,14098.27,65103.79,False
ATM036,2024-04-04,177,89.09,15751.95,104248.05,True
ATM036,2024-04-05,228,93.15,21244.27,83003.78,False
ATM036,2024-04-06,294,88.69,26033.5,56970.28,False
ATM036,2024-04-07,210,89.34,18719.46,38250.83,False
ATM036,2024-04-08,164,89.87,14769.03,105230.97,True
ATM036,2024-04-09,173,87.59,15185.87,90045.1,False
ATM036,2024-04-10,159,96.74,15350.16,74694.94,False
ATM036,2024-04-11,184,90.1,16542.63,58152.32,False
ATM036,2024-04-12,244,91.29,22249.32,97750.68,True
ATM036,2024-04-13,231,94.59,21886.25,75864.43,False
ATM036,2024-04-14,217,88.26,19112.8,56751.63,False
ATM036,2024-04-15,171,88.5,15155.59,41596.04,False
ATM036,2024-04-16,164,90.17,14824.56,105175.44,True
ATM036,2024-04-17,173,87.22,15058.8,90116.64,False
ATM036,2024-04-18,170,93.09,15790.59,74326.05,False
ATM036,2024-04-19,260,82.86,21559.95,52766.1,False
ATM036,2024-04-20,251,96.51,24240.94,95759.06,True
ATM036,2024-04-21,214,88.42,18936.6,76822.46,False
ATM036,2024-04-22,164,91.84,15068.69,61753.77,False
ATM036,2024-04-23,146,87.69,12837.89,48915.88,False
ATM036,2024-04-24,162,94.31,15238.76,104761.24,True
ATM036,2024-04-25,168,94.23,15837.32,88923.91,False
ATM036,2024-04-26,263,80.86,21229.68,67694.23,False
ATM036,2024-04-27,282,91.46,25807.21,41887.02,False
ATM036,2024-04-28,204,91.88,18787.81,101212.19,True
ATM036,2024-04-29,172,89.3,15326.5,85885.69,False
ATM036,2024-04-30,161,88.76,14294.73,71590.96,False
ATM036,2024-05-01,141,85.11,12008.43,59582.53,False
ATM036,2024-05-02,140,89.56,12500.88,107499.12,True
ATM036,2024-05-03,188,84.58,15943.01,91556.11,False
ATM036,2024-05-04,222,89.65,19942.75,71613.36,False
ATM036,2024-05-05,174,83.57,14547.5,57065.86,False
ATM036,2024-05-06,163,86.12,14048.38,105951.62,True
ATM036,2024-05-07,132,86.59,11424.34,94527.28,False
ATM036,2024-05-08,148,91.14,13525.39,81001.89,False
ATM036,2024-05-09,149,88.53,13166.47,67835.42,False
ATM036,2024-05-10,218,86.63,18886.61,101113.39,True
ATM036,2024-05-11,237,88.52,20966.32,80147.08,False
ATM036,2024-05-12,169,91.31,15420.97,64726.1,False
ATM036,2024-05-13,143,84.46,12088.89,52637.22,False
ATM036,2024-05-14,138,86.09,11890.5,108109.5,True
ATM036,2024-05-15,139,89.31,12417.93,95691.58,False
ATM036,2024-05-16,151,86.5,13061.13,82630.44,False
ATM036,2024-05-17,228,88.78,20266.24,62364.2,False
ATM036,2024-05-18,267,90.09,24070.81,95929.19,True
ATM036,2024-05-19,169,90.11,15240.63,80688.55,False
ATM036,2024-05-20,139,92.95,12906.74,67781.82,False
ATM036,2024-05-21,153,85.23,13069.92,54711.9,False
ATM036,2024-05-22,144,91.34,13111.92,106888.08,True
ATM036,2024-05-23,144,94.62,13644.18,93243.91,False
ATM036,2024-05-24,228,92.44,21085.28,72158.63,False
ATM036,2024-05-25,226,86.78,19652.77,52505.86,False
ATM036,2024-05-26,167,93.67,15676.48,104323.52,True
ATM036,2024-05-27,118,92.93,10933.52,93390.0,False
ATM036,2024-05-28,140,85.12,11883.81,81506.19,False
ATM036,2024-05-29,138,92.46,12762.29,68743.9,False
ATM036,2024-05-30,152,87.15,13279.29,106720.71,True
ATM036,2024-05-31,238,88.19,21025.33,85695.38,False
ATM036,2024-06-01,258,85.91,22140.94,63554.43,False
ATM036,2024-06-02,168,91.05,15309.51,48244.93,False
ATM036,2024-06-03,142,94.03,13396.3,106603.7,True
ATM036,2024-06-04,125,91.41,11427.96,95175.74,False
ATM036,2024-06-05,130,86.28,11223.13,83952.61,False
ATM036,2024-06-06,143,91.11,13069.97,70882.64,False
ATM036,2024-06-07,221,95.02,20973.55,99026.45,True
ATM036,2024-06-08,219,90.82,19914.0,79112.45,False
ATM036,2024-06-09,173,92.07,15884.82,63227.62,False
ATM036,2024-06-10,138,90.21,12453.2,50774.43,False
ATM036,2024-06-11,134,89.44,12004.78,107995.22,True
ATM036,2024-06-12,134,89.68,12058.12,95937.11,False
ATM036,2024-06-13,152,86.93,13228.76,82708.35,False
ATM036,2024-06-14,217,91.39,19811.49,62896.86,False
ATM036,2024-06-15,256,91.0,23280.76,96719.24,True
ATM036,2024-06-16,164,88.31,14442.37,82276.87,False
ATM036,2024-06-17,138,91.49,12643.65,69633.22,False
ATM036,2024-06-18,138,86.03,11892.26,57740.96,False
ATM036,2024-06-19,130,90.05,11727.14,108272.86,True
ATM036,2024-06-20,167,85.99,14333.8,93939.06,False
ATM036,2024-06-21,210,90.6,18999.97,74939.09,False
ATM036,2024-06-22,224,88.42,19779.68,55159.41,False
ATM036,2024-06-23,156,90.38,14123.09,105876.91,True
ATM036,2024-06-24,146,93.23,13636.05,92240.86,False
ATM036,2024-06-25,125,89.5,11182.37,81058.49,False
ATM036,2024-06-26,117,90.29,10591.91,70466.58,False
ATM036,2024-06-27,151,94.24,14191.39,105808.61,True
ATM036,2024-06-28,189,87.06,16458.29,89350.31,False
ATM036,2024-06-29,241,85.63,20621.93,68728.38,False
ATM036,2024-06-30,164,91.68,15050.46,53677.92,False
ATM036,2024-07-01,128,90.36,11520.74,108479.26,True
ATM036,2024-07-02,119,93.71,11113.52,97365.73,False
ATM036,2024-07-03,142,88.27,12529.7,84836.03,False
ATM036,2024-07-04,137,91.05,12480.04,72355.99,False
ATM036,2024-07-05,233,87.92,20510.5,99489.5,True
ATM036,2024-07-06,225,87.97,19796.21,79693.29,False
ATM036,2024-07-07,195,84.85,16580.68,63112.61,False
ATM036,2024-07-08,155,88.98,13788.44,49324.17,False
ATM036,2024-07-09,135,89.08,12037.23,107962.77,True
ATM036,2024-07-10,143,88.03,12558.64,95404.13,False
ATM036,2024-07-11,158,92.97,14656.55,80747.58,False
ATM036,2024-07-12,190,91.8,17409.97,63337.62,False
ATM036,2024-07-13,221,90.14,19911.77,100088.23,True
ATM036,2024-07-14,188,88.18,16545.5,83542.73,False
ATM036,2024-07-15,147,91.23,13446.22,70096.51,False
ATM036,2024-07-16,131,90.99,11934.52,58161.99,False
ATM036,2024-07-17,145,86.87,12566.39,107433.61,True
ATM036,2024-07-18,150,87.18,13044.02,94389.59,False
ATM036,2024-07-19,195,93.63,18292.99,76096.6,False
ATM036,2024-07-20,247,86.13,21262.34,54834.26,False
ATM036,2024-07-21,161,90.63,14588.27,105411.73,True
ATM036,2024-07-22,150,88.24,13275.57,92136.16,False
ATM036,2024-07-23,123,89.85,11093.92,81042.24,False
ATM036,2024-07-24,142,90.63,12851.61,68190.63,False
ATM036,2024-07-25,135,94.74,12792.68,107207.32,True
ATM036,2024-07-26,205,90.52,18522.1,88685.23,False
ATM036,2024-07-27,210,92.99,19490.51,69194.72,False
ATM036,2024-07-28,170,90.85,15477.43,53717.28,False
ATM036,2024-07-29,125,92.95,11625.76,108374.24,True
ATM036,2024-07-30,138,92.74,12755.98,95618.25,False
ATM036,2024-07-31,138,89.8,12381.81,83236.44,False
ATM036,2024-08-01,140,96.15,13437.56,69798.88,False
ATM036,2024-08-02,207,86.8,17955.75,102044.25,True
ATM036,2024-08-03,225,88.56,19888.42,82155.84,False
ATM036,2024-08-04,188,86.34,16241.07,65914.77,False
ATM036,2024-08-05,134,90.51,12116.27,53798.5,False
ATM036,2024-08-06,144,91.93,13220.89,106779.11,True
ATM036,2024-08-07,152,90.93,13831.77,92947.35,False
ATM036,2024-08-08,145,92.31,13417.33,79530.02,False
ATM036,2024-08-09,198,85.38,16948.51,62581.51,False
ATM036,2024-08-10,241,90.57,21858.81,98141.19,True
ATM036,2024-08-11,181,87.7,15908.19,82233.0,False
ATM036,2024-08-12,150,91.81,13787.66,68445.34,False
ATM036,2024-08-13,133,90.56,12071.4,56373.94,False
ATM036,2024-08-14,144,87.69,12653.34,107346.66,True
ATM036,2024-08-15,146,90.89,13248.04,94098.62,False
ATM036,2024-08-16,210,86.03,18103.8,75994.81,False
ATM036,2024-08-17,226,92.26,20840.7,55154.12,False
ATM036,2024-08-18,175,91.44,16025.02,103974.98,True
ATM036,2024-08-19,144,92.67,13344.72,90630.26,False
ATM036,2024-08-20,144,84.28,12165.37,78464.89,False
ATM036,2024-08-21,153,87.59,13394.19,65070.7,False
ATM036,2024-08-22,144,87.02,12574.1,107425.9,True
ATM036,2024-08-23,243,91.19,22193.55,85232.35,False
ATM036,2024-08-24,215,88.15,18979.37,66252.98,False
ATM036,2024-08-25,163,91.46,14869.36,51383.62,False
ATM036,2024-08-26,147,87.49,12850.59,107149.41,True
ATM036,2024-08-27,140,88.35,12369.3,94780.11,False
ATM036,2024-08-28,147,90.15,13288.79,81491.32,False
ATM036,2024-08-29,140,91.86,12905.42,68585.91,False
ATM036,2024-08-30,216,88.72,19157.77,100842.23,True
ATM036,2024-08-31,234,91.7,21485.36,79356.86,False
ATM036,2024-09-01,176,91.92,16175.23,63181.63,False
ATM036,2024-09-02,145,85.44,12414.47,50767.15,False
ATM036,2024-09-03,135,90.92,12256.82,107743.18,True
ATM036,2024-09-04,151,81.87,12394.1,95349.08,False
ATM036,2024-09-05,163,87.54,14272.27,81076.81,False
ATM036,2024-09-06,207,94.59,19567.73,61509.08,False
ATM036,2024-09-07,220,91.18,20056.83,99943.17,True
ATM036,2024-09-08,163,91.42,14904.28,85038.89,False
ATM036,2024-09-09,143,88.6,12693.38,72345.52,False
ATM036,2024-09-10,120,94.29,11355.15,60990.37,False
ATM036,2024-09-11,138,92.24,12734.76,107265.24,True
ATM036,2024-09-12,151,92.63,13995.49,93269.75,False
ATM036,2024-09-13,194,90.22,17516.86,75752.9,False
ATM036,2024-09-14,226,93.49,21150.2,54602.69,False
ATM036,2024-09-15,197,91.1,17929.89,102070.11,True
ATM036,2024-09-16,139,86.77,12031.91,90038.2,False
ATM036,2024-09-17,129,87.91,11355.25,78682.95,False
ATM036,2024-09-18,114,88.18,10080.08,68602.87,False
ATM036,2024-09-19,159,90.2,14310.2,105689.8,True
ATM036,2024-09-20,214,85.62,18316.05,87373.75,False
ATM036,2024-09-21,240,91.38,21972.56,65401.2,False
ATM036,2024-09-22,177,84.05,14856.66,50544.53,False
ATM036,2024-09-23,134,91.17,12176.22,107823.78,True
ATM036,2024-09-24,133,90.52,12073.56,95750.22,False
ATM036,2024-09-25,143,90.42,12956.76,82793.46,False
ATM036,2024-09-26,162,87.72,14243.17,68550.28,False
ATM036,2024-09-27,188,91.29,17120.69,102879.31,True
ATM036,2024-09-28,234,91.4,21413.77,81465.55,False
ATM036,2024-09-29,168,89.13,15007.72,66457.82,False
ATM036,2024-09-30,141,91.02,12789.29,53668.53,False
ATM036,2024-10-01,129,97.04,12475.52,107524.48,True
ATM036,2024-10-02,117,98.71,11578.85,95945.63,False
ATM036,2024-10-03,137,91.04,12463.73,83481.9,False
ATM036,2024-10-04,189,90.83,17154.19,66327.71,False
ATM036,2024-10-05,243,90.09,21867.78,98132.22,True
ATM036,2024-10-06,179,88.86,15918.3,82213.92,False
ATM036,2024-10-07,119,91.69,10917.3,71296.62,False
ATM036,2024-10-08,137,88.71,12123.7,59172.92,False
ATM036,2024-10-09,132,91.1,11999.89,108000.11,True
ATM036,2024-10-10,141,91.01,12855.65,95144.47,False
ATM036,2024-10-11,212,95.56,20268.87,74875.6,False
ATM036,2024-10-12,249,90.44,22524.02,52351.58,False
ATM036,2024-10-13,170,88.92,15140.76,104859.24,True
ATM036,2024-10-14,132,92.35,12197.66,92661.58,False
ATM036,2024-10-15,130,90.99,11840.09,80821.48,False
ATM036,2024-10-16,123,93.7,11545.1,69276.39,False
ATM036,2024-10-17,143,92.94,13306.18,106693.82,True
ATM036,2024-10-18,202,87.96,17754.05,88939.77,False
ATM036,2024-10-19,254,88.31,22403.74,66536.03,False
ATM036,2024-10-20,153,87.19,13324.45,53211.58,False
ATM036,2024-10-21,145,92.05,13380.64,106619.36,True
ATM036,2024-10-22,130,88.29,11468.94,95150.42,False
ATM036,2024-10-23,138,93.55,12945.49,82204.93,False
ATM036,2024-10-24,148,91.5,13544.55,68660.38,False
ATM036,2024-10-25,207,95.81,19826.55,100173.45,True
ATM036,2024-10-26,213,88.19,18828.38,81345.07,False
ATM036,2024-10-27,156,92.23,14352.16,66992.91,False
ATM036,2024-10-28,136,90.84,12381.52,54611.39,False
ATM036,2024-10-29,136,90.0,12201.35,107798.65,True
ATM036,2024-10-30,134,92.78,12442.95,95355.7,False
ATM036,2024-10-31,142,89.6,12715.98,82639.72,False
ATM036,2024-11-01,223,90.61,20213.01,62426.71,False
ATM036,2024-11-02,256,92.89,23762.12,96237.88,True
ATM036,2024-11-03,198,88.8,17540.82,78697.06,False
ATM036,2024-11-04,154,94.65,14615.52,64081.54,False
ATM036,2024-11-05,145,88.31,12789.52,51292.02,False
ATM036,2024-11-06,165,88.28,14609.49,105390.51,True
ATM036,2024-11-07,185,89.85,16620.93,88769.58,False
ATM036,2024-11-08,248,90.32,22405.69,66363.89,False
ATM036,2024-11-09,276,86.51,23916.46,42447.44,False
ATM036,2024-11-10,208,85.24,17764.37,102235.63,True
ATM036,2024-11-11,155,91.32,14186.86,88048.77,False
ATM036,2024-11-12,161,96.34,15515.04,72533.73,False
ATM036,2024-11-13,161,87.66,14142.34,58391.38,False
ATM036,2024-11-14,175,95.05,16657.74,103342.26,True
ATM036,2024-11-15,281,87.21,24500.36,78841.9,False
ATM036,2024-11-16,258,92.3,23853.82,54988.08,False
ATM036,2024-11-17,204,91.6,18713.55,36274.53,False
ATM036,2024-11-18,157,91.57,14410.27,105589.73,True
ATM036,2024-11-19,174,87.48,15234.86,90354.86,False
ATM036,2024-11-20,173,92.68,15994.86,74360.0,False
ATM036,2024-11-21,165,92.5,15246.92,59113.08,False
ATM036,2024-11-22,252,92.3,23296.75,96703.25,True
ATM036,2024-11-23,299,89.97,26899.24,69804.01,False
ATM036,2024-11-24,217,82.88,17958.7,51845.31,False
ATM036,2024-11-25,173,92.75,16078.15,35767.16,False
ATM036,2024-11-26,179,87.47,15696.76,104303.24,True
ATM036,2024-11-27,168,92.75,15587.89,88715.35,False
ATM036,2024-11-28,165,92.85,15344.4,73370.95,False
ATM036,2024-11-29,266,85.42,22732.8,50638.15,False
ATM036,2024-11-30,285,87.93,25095.63,94904.37,True
ATM036,2024-12-01,171,90.99,15604.4,79299.97,False
ATM036,2024-12-02,158,93.79,14802.27,64497.7,False
ATM036,2024-12-03,157,92.1,14458.06,50039.64,False
ATM036,2024-12-04,163,92.76,15101.1,104898.9,True
ATM036,2024-12-05,167,90.54,15093.53,89805.37,False
ATM036,2024-12-06,237,91.76,21792.03,68013.33,False
ATM036,2024-12-07,278,88.34,24524.85,43488.49,False
ATM036,2024-12-08,181,94.45,17136.54,102863.46,True
ATM036,2024-12-09,144,91.92,13207.03,89656.43,False
ATM036,2024-12-10,170,91.56,15571.36,74085.08,False
ATM036,2024-12-11,181,92.53,16728.63,57356.45,False
ATM036,2024-12-12,186,88.74,16497.41,103502.59,True
ATM036,2024-12-13,246,91.84,22636.93,80865.66,False
ATM036,2024-12-14,274,87.99,24095.5,56770.16,False
ATM036,2024-12-15,178,90.5,16128.25,40641.91,False
ATM036,2024-12-16,151,88.73,13406.39,106593.61,True
ATM036,2024-12-17,131,92.25,12040.91,94552.7,False
ATM036,2024-12-18,175,90.21,15798.81,78753.89,False
ATM036,2024-12-19,195,93.64,18256.42,60497.47,False
ATM036,2024-12-20,254,89.69,22759.46,97240.54,True
ATM036,2024-12-21,257,91.52,23507.56,73732.98,False
ATM036,2024-12-22,190,91.48,17374.13,56358.85,False
ATM036,2024-12-23,174,89.38,15532.36,40826.49,False
ATM036,2024-12-24,172,89.38,15413.39,104586.61,True
ATM036,2024-12-25,167,87.36,14594.5,89992.11,False
ATM036,2024-12-26,164,95.83,15758.37,74233.74,False
ATM036,2024-12-27,227,91.18,20663.5,53570.24,False
ATM036,2024-12-28,278,84.02,23335.26,96664.74,True
ATM036,2024-12-29,206,88.5,18246.92,78417.82,False
ATM036,2024-12-30,164,92.67,15205.95,63211.87,False
ATM036,2024-12-31,160,90.89,14511.68,48700.2,False
ATM037,2024-01-01,115,65.8,7579.6,72420.4,False
ATM037,2024-01-02,108,72.38,7813.27,72186.73,True
ATM037,2024-01-03,112,74.56,8349.6,63837.13,False
ATM037,2024-01-04,123,71.08,8756.94,55080.19,False
ATM037,2024-01-05,180,68.14,12270.39,42809.8,False
ATM037,2024-01-06,160,69.0,11068.76,31741.04,False
ATM037,2024-01-07,144,68.61,9911.14,21829.9,False
ATM037,2024-01-08,111,71.2,7935.38,13894.52,False
ATM037,2024-01-09,111,67.32,7500.84,72499.16,True
ATM037,2024-01-10,112,69.11,7710.05,64789.11,False
ATM037,2024-01-11,129,72.39,9345.54,55443.57,False
ATM037,2024-01-12,150,73.71,11064.48,44379.09,False
ATM037,2024-01-13,192,66.49,12746.09,31633.0,False
ATM037,2024-01-14,123,73.43,9013.93,22619.07,False
ATM037,2024-01-15,104,69.86,7252.52,15366.55,False
ATM037,2024-01-16,99,67.48,6704.15,73295.85,True
ATM037,2024-01-17,105,67.42,7100.31,66195.54,False
ATM037,2024-01-18,108,73.65,7944.03,58251.51,False
ATM037,2024-01-19,158,71.65,11339.08,46912.43,False
ATM037,2024-01-20,198,67.67,13431.12,33481.31,False
ATM037,2024-01-21,119,71.61,8550.99,24930.32,False
ATM037,2024-01-22,103,71.47,7347.34,17582.98,False
ATM037,2024-01-23,124,66.94,8292.31,71707.69,True
ATM037,2024-01-24,106,69.58,7341.55,64366.14,False
ATM037,2024-01-25,116,68.72,7995.3,56370.84,False
ATM037,2024-01-26,157,69.97,10982.82,45388.02,False
ATM037,2024-01-27,175,72.0,12587.53,32800.5,False
ATM037,2024-01-28,125,72.35,9047.55,23752.94,False
ATM037,2024-01-29,109,67.48,7369.22,16383.72,False
ATM037,2024-01-30,102,70.97,7218.04,72781.96,True
ATM037,2024-01-31,109,73.07,7994.62,64787.34,False
ATM037,2024-02-01,99,71.58,7054.68,57732.66,False
ATM037,2024-02-02,153,68.36,10425.69,47306.97,False
ATM037,2024-02-03,135,75.82,10217.82,37089.15,False
ATM037,2024-02-04,113,71.07,8019.52,29069.63,False
ATM037,2024-02-05,101,67.2,6813.97,22255.66,False
ATM037,2024-02-06,87,67.87,5872.71,74127.29,True
ATM037,2024-02-07,93,69.23,6459.27,67668.01,False
ATM037,2024-02-08,100,69.35,6959.13,60708.88,False
ATM037,2024-02-09,118,71.86,8453.75,52255.13,False
ATM037,2024-02-10,134,68.47,9165.89,43089.24,False
ATM037,2024-02-11,101,68.15,6888.46,36200.77,False
ATM037,2024-02-12,89,72.59,6491.85,29708.93,False
ATM037,2024-02-13,80,68.83,5508.68,74491.32,True
ATM037,2024-02-14,81,68.73,5549.91,68941.41,False
ATM037,2024-02-15,147,71.61,10560.5,69439.5,True
ATM037,2024-02-16,174,71.16,12414.56,57024.94,False
ATM037,2024-02-17,218,67.45,14723.85,42301.1,False
ATM037,2024-02-18,162,71.32,11534.77,30766.33,False
ATM037,2024-02-19,143,67.7,9660.98,70339.02,True
ATM037,2024-02-20,135,68.48,9274.2,61064.82,False
ATM037,2024-02-21,138,72.26,9946.36,51118.46,False
ATM037,2024-02-22,161,69.96,11278.41,39840.05,False
ATM037,2024-02-23,230,67.86,15576.38,64423.62,True
ATM037,2024-02-24,263,67.84,17856.25,46567.37,False
ATM037,2024-02-25,137,72.87,9959.56,36607.81,False
ATM037,2024-02-26,132,70.25,9257.35,27350.46,False
ATM037,2024-02-27,116,74.96,8689.79,71310.21,True
ATM037,2024-02-28,148,73.25,10831.42,60478.79,False
ATM037,2024-02-29,147,72.06,10572.68,49906.11,False
ATM037,2024-03-01,198,72.36,14345.78,35560.33,False
ATM037,2024-03-02,209,73.33,15314.66,64685.34,True
ATM037,2024-03-03,160,69.27,11115.94,53569.4,False
ATM037,2024-03-04,134,70.4,9416.56,44152.83,False
ATM037,2024-03-05,128,71.02,9089.6,35063.23,False
ATM037,2024-03-06,129,71.66,9218.9,70781.1,True
ATM037,2024-03-07,167,70.16,11685.79,59095.31,False
ATM037,2024-03-08,232,72.37,16818.04,42277.27,False
ATM037,2024-03-09,262,69.87,18306.02,23971.26,False
ATM037,2024-03-10,149,68.52,10219.93,69780.07,True
ATM037,2024-03-11,137,68.0,9326.29,60453.78,False
ATM037,2024-03-12,111,72.15,8009.21,52444.58,False
ATM037,2024-03-13,116,71.95,8370.58,44074.0,False
ATM037,2024-03-14,179,68.37,12244.5,67755.5,True
ATM037,2024-03-15,214,69.16,14795.14,52960.36,False
ATM037,2024-03-16,163,67.49,10987.28,41973.08,False
ATM037,2024-03-17,103,72.35,7483.54,34489.54,False
ATM037,2024-03-18,96,66.58,6378.9,28110.64,False
ATM037,2024-03-19,100,67.28,6702.7,73297.3,True
ATM037,2024-03-20,89,71.22,6307.41,66989.89,False
ATM037,2024-03-21,93,75.33,6971.06,60018.83,False
ATM037,2024-03-22,143,69.58,9972.44,50046.38,False
ATM037,2024-03-23,154,70.44,10816.03,39230.35,False
ATM037,2024-03-24,107,70.51,7576.39,31653.96,False
ATM037,2024-03-25,88,70.45,6209.19,25444.77,False
ATM037,2024-03-26,90,66.02,5931.1,74068.9,True
ATM037,2024-03-27,99,68.81,6793.92,67274.98,False
ATM037,2024-03-28,102,68.4,6981.58,60293.4,False
ATM037,2024-03-29,133,67.82,9001.06,51292.34,False
ATM037,2024-03-30,153,72.5,11080.91,40211.43,False
ATM037,2024-03-31,110,68.87,7566.62,32644.81,False
ATM037,2024-04-01,95,71.67,6822.48,25822.33,False
ATM037,2024-04-02,104,67.65,7032.61,72967.39,True
ATM037,2024-04-03,109,69.3,7542.73,65424.67,False
ATM037,2024-04-04,111,67.1,7459.11,57965.56,False
